arodes_int_num	adress_forest	a_year	arodes_typ_cd
1704001121	17-04-1-02-27    -d   -00	2023	WYDZIEL  
1704001123	17-04-1-02-27    -f   -00	2023	WYDZIEL  
1704001124	17-04-1-02-28    -    -  	2023	ODDZ     
1704001128	17-04-1-02-28    -c   -00	2023	WYDZIEL  
1704001130	17-04-1-02-28    -d   -00	2023	WYDZIEL  
1704001132	17-04-1-02-28    -b   -00	2023	WYDZIEL  
1704001136	17-04-1-02-28    -g   -00	2023	WYDZIEL  
1704001138	17-04-1-02-28    -h   -00	2023	WYDZIEL  
1704001139	17-04-1-02-29    -    -  	2023	ODDZ     
1704001141	17-04-1-02-29    -a   -00	2023	WYDZIEL  
1704001143	17-04-1-02-29    -b   -00	2023	WYDZIEL  
1704001145	17-04-1-02-29    -c   -00	2023	WYDZIEL  
1704001147	17-04-1-02-29    -d   -00	2023	WYDZIEL  
1704001149	17-04-1-02-29    -f   -00	2023	WYDZIEL  
1704001151	17-04-1-02-29    -g   -00	2023	WYDZIEL  
1704001153	17-04-1-02-29    -h   -00	2023	WYDZIEL  
1704001155	17-04-1-02-29    -i   -00	2023	WYDZIEL  
1704001157	17-04-1-02-29    -j   -00	2023	WYDZIEL  
1704001159	17-04-1-02-29    -k   -00	2023	WYDZIEL  
1704001160	17-04-1-02-30    -    -  	2023	ODDZ     
1704001162	17-04-1-02-30    -a   -00	2023	WYDZIEL  
1704001164	17-04-1-02-30    -b   -00	2023	WYDZIEL  
1704001166	17-04-1-02-30    -c   -00	2023	WYDZIEL  
1704001168	17-04-1-02-30    -d   -00	2023	WYDZIEL  
1704001170	17-04-1-02-30    -f   -00	2023	WYDZIEL  
1704001172	17-04-1-02-30    -g   -00	2023	WYDZIEL  
1704001174	17-04-1-02-30    -h   -00	2023	WYDZIEL  
1704001175	17-04-1-02-31    -    -  	2023	ODDZ     
1704001177	17-04-1-02-31    -a   -00	2023	WYDZIEL  
1704001179	17-04-1-02-31    -b   -00	2023	WYDZIEL  
1704001181	17-04-1-02-31    -c   -00	2023	WYDZIEL  
1704001183	17-04-1-02-31    -d   -00	2023	WYDZIEL  
1704001185	17-04-1-02-31    -j   -00	2023	WYDZIEL  
1704001187	17-04-1-02-31    -f   -00	2023	WYDZIEL  
1704001189	17-04-1-02-31    -g   -00	2023	WYDZIEL  
1704001191	17-04-1-02-31    -h   -00	2023	WYDZIEL  
1704001193	17-04-1-02-31    -i   -00	2023	WYDZIEL  
1704001195	17-04-1-02-31    -k   -00	2023	WYDZIEL  
1704001197	17-04-1-02-31    -l   -00	2023	WYDZIEL  
1704001199	17-04-1-02-31    -m   -00	2023	WYDZIEL  
1704001201	17-04-1-02-31    -n   -00	2023	WYDZIEL  
1704001203	17-04-1-02-31    -o   -00	2023	WYDZIEL  
1704001205	17-04-1-02-31    -p   -00	2023	WYDZIEL  
1704001206	17-04-1-02-32    -    -  	2023	ODDZ     
1704001212	17-04-1-02-32    -c   -00	2023	WYDZIEL  
1704001214	17-04-1-02-32    -b   -00	2023	WYDZIEL  
1704001216	17-04-1-02-32    -f   -00	2023	WYDZIEL  
1704001218	17-04-1-02-32    -d   -00	2023	WYDZIEL  
1704001220	17-04-1-02-32    -g   -00	2023	WYDZIEL  
1704001222	17-04-1-02-32    -h   -00	2023	WYDZIEL  
1704001223	17-04-1-02-33    -    -  	2023	ODDZ     
1704001225	17-04-1-02-33    -a   -00	2023	WYDZIEL  
1704001229	17-04-1-02-33    -c   -00	2023	WYDZIEL  
1704001231	17-04-1-02-33    -d   -00	2023	WYDZIEL  
1704001233	17-04-1-02-33    -f   -00	2023	WYDZIEL  
1704001235	17-04-1-02-33    -h   -00	2023	WYDZIEL  
1704001237	17-04-1-02-33    -k   -00	2023	WYDZIEL  
1704001238	17-04-1-02-34    -    -  	2023	ODDZ     
1704001240	17-04-1-02-34    -a   -00	2023	WYDZIEL  
1704001244	17-04-1-02-34    -c   -00	2023	WYDZIEL  
1704001248	17-04-1-02-34    -f   -00	2023	WYDZIEL  
1704001250	17-04-1-02-34    -g   -00	2023	WYDZIEL  
1704001252	17-04-1-02-34    -h   -00	2023	WYDZIEL  
1704001253	17-04-1-02-35    -    -  	2023	ODDZ     
1704001268	17-04-1-02-36    -    -  	2023	ODDZ     
1704001274	17-04-1-02-36    -b   -00	2023	WYDZIEL  
1704001276	17-04-1-02-36    -d   -00	2023	WYDZIEL  
1704001278	17-04-1-02-36    -c   -00	2023	WYDZIEL  
1704001282	17-04-1-02-36    -g   -00	2023	WYDZIEL  
1704001285	17-04-1-02-37    -    -  	2023	ODDZ     
1704001287	17-04-1-02-37    -a   -00	2023	WYDZIEL  
1704001293	17-04-1-02-37    -c   -00	2023	WYDZIEL  
1704001295	17-04-1-02-37    -d   -00	2023	WYDZIEL  
1704001297	17-04-1-02-37    -f   -00	2023	WYDZIEL  
1704001299	17-04-1-02-37    -g   -00	2023	WYDZIEL  
1704001301	17-04-1-02-37    -i   -00	2023	WYDZIEL  
1704001303	17-04-1-02-37    -j   -00	2023	WYDZIEL  
1704001305	17-04-1-02-37    -h   -00	2023	WYDZIEL  
1704001306	17-04-1-02-38    -    -  	2023	ODDZ     
1704001308	17-04-1-02-38    -a   -00	2023	WYDZIEL  
1704001312	17-04-1-02-38    -c   -00	2023	WYDZIEL  
1704001314	17-04-1-02-38    -d   -00	2023	WYDZIEL  
1704001318	17-04-1-02-38    -f   -00	2023	WYDZIEL  
1704001320	17-04-1-02-38    -g   -00	2023	WYDZIEL  
1704001322	17-04-1-02-38    -h   -00	2023	WYDZIEL  
1704001323	17-04-1-02-39    -    -  	2023	ODDZ     
1704001325	17-04-1-02-39    -m   -00	2023	WYDZIEL  
1704001327	17-04-1-02-39    -n   -00	2023	WYDZIEL  
1704001329	17-04-1-02-39    -a   -00	2023	WYDZIEL  
1704001331	17-04-1-02-39    -b   -00	2023	WYDZIEL  
1704001333	17-04-1-02-39    -c   -00	2023	WYDZIEL  
1704001341	17-04-1-02-39    -g   -00	2023	WYDZIEL  
1704001343	17-04-1-02-39    -j   -00	2023	WYDZIEL  
1704001345	17-04-1-02-39    -d   -00	2023	WYDZIEL  
1704001347	17-04-1-02-39    -h   -00	2023	WYDZIEL  
1704001349	17-04-1-02-39    -i   -00	2023	WYDZIEL  
1704001351	17-04-1-02-39    -k   -00	2023	WYDZIEL  
1704001353	17-04-1-02-39    -o   -00	2023	WYDZIEL  
1704001354	17-04-1-02-40    -    -  	2023	ODDZ     
1704001356	17-04-1-02-40    -a   -00	2023	WYDZIEL  
1704001358	17-04-1-02-40    -d   -00	2023	WYDZIEL  
1704001364	17-04-1-02-40    -h   -00	2023	WYDZIEL  
1704001366	17-04-1-02-40    -j   -00	2023	WYDZIEL  
1704001370	17-04-1-02-40    -i   -00	2023	WYDZIEL  
1704001372	17-04-1-02-40    -l   -00	2023	WYDZIEL  
1704001374	17-04-1-02-40    -n   -00	2023	WYDZIEL  
1704001378	17-04-1-02-40    -o   -00	2023	WYDZIEL  
1704001380	17-04-1-02-40    -p   -00	2023	WYDZIEL  
1704001388	17-04-1-02-40    -t   -00	2023	WYDZIEL  
1704001391	17-04-1-02-41    -    -  	2023	ODDZ     
1704001393	17-04-1-02-41    -a   -00	2023	WYDZIEL  
1704001395	17-04-1-02-41    -b   -00	2023	WYDZIEL  
1704001397	17-04-1-02-41    -c   -00	2023	WYDZIEL  
1704001407	17-04-1-02-41    -j   -00	2023	WYDZIEL  
1704001409	17-04-1-02-41    -k   -00	2023	WYDZIEL  
1704001413	17-04-1-02-41    -h   -00	2023	WYDZIEL  
1704001419	17-04-1-02-41    -m   -00	2023	WYDZIEL  
1704001422	17-04-1-02-42    -    -  	2023	ODDZ     
1704001424	17-04-1-02-42    -a   -00	2023	WYDZIEL  
1704001428	17-04-1-02-42    -c   -00	2023	WYDZIEL  
1704001430	17-04-1-02-42    -d   -00	2023	WYDZIEL  
1704001432	17-04-1-02-42    -f   -00	2023	WYDZIEL  
1704001436	17-04-1-02-42    -h   -00	2023	WYDZIEL  
1704001438	17-04-1-02-42    -g   -00	2023	WYDZIEL  
1704001440	17-04-1-02-42    -i   -00	2023	WYDZIEL  
1704001442	17-04-1-02-42    -k   -00	2023	WYDZIEL  
1704001444	17-04-1-02-42    -j   -00	2023	WYDZIEL  
1704001455	17-04-1-02-43    -    -  	2023	ODDZ     
1704001457	17-04-1-02-43    -a   -00	2023	WYDZIEL  
1704001459	17-04-1-02-43    -b   -00	2023	WYDZIEL  
1704001465	17-04-1-02-43    -f   -00	2023	WYDZIEL  
1704001467	17-04-1-02-43    -d   -00	2023	WYDZIEL  
1704001469	17-04-1-02-43    -g   -00	2023	WYDZIEL  
1704001473	17-04-1-02-43    -i   -00	2023	WYDZIEL  
1704001477	17-04-1-02-43    -k   -00	2023	WYDZIEL  
1704001483	17-04-1-02-43    -j   -00	2023	WYDZIEL  
1704001484	17-04-1-02-44    -    -  	2023	ODDZ     
1704001486	17-04-1-02-44    -a   -00	2023	WYDZIEL  
1704001488	17-04-1-02-44    -b   -00	2023	WYDZIEL  
1704001490	17-04-1-02-44    -c   -00	2023	WYDZIEL  
1704001494	17-04-1-02-44    -g   -00	2023	WYDZIEL  
1704001496	17-04-1-02-44    -h   -00	2023	WYDZIEL  
1704001498	17-04-1-02-44    -i   -00	2023	WYDZIEL  
1704001500	17-04-1-02-44    -j   -00	2023	WYDZIEL  
1704001511	17-04-1-02-45    -    -  	2023	ODDZ     
1704001513	17-04-1-02-45    -a   -00	2023	WYDZIEL  
1704001519	17-04-1-02-45    -c   -00	2023	WYDZIEL  
1704001521	17-04-1-02-45    -d   -00	2023	WYDZIEL  
1704001523	17-04-1-02-45    -f   -00	2023	WYDZIEL  
1704001524	17-04-1-02-46    -    -  	2023	ODDZ     
1704001530	17-04-1-02-46    -c   -00	2023	WYDZIEL  
1704001532	17-04-1-02-46    -h   -00	2023	WYDZIEL  
1704001534	17-04-1-02-46    -f   -00	2023	WYDZIEL  
1704001536	17-04-1-02-46    -g   -00	2023	WYDZIEL  
1704001538	17-04-1-02-46    -d   -00	2023	WYDZIEL  
1704001540	17-04-1-02-46    -i   -00	2023	WYDZIEL  
1704001542	17-04-1-02-46    -j   -00	2023	WYDZIEL  
1704001543	17-04-1-02-47    -    -  	2023	ODDZ     
1704001545	17-04-1-02-47    -a   -00	2023	WYDZIEL  
1704001547	17-04-1-02-47    -b   -00	2023	WYDZIEL  
1704001549	17-04-1-02-47    -c   -00	2023	WYDZIEL  
1704001551	17-04-1-02-47    -d   -00	2023	WYDZIEL  
1704001553	17-04-1-02-47    -f   -00	2023	WYDZIEL  
1704001555	17-04-1-02-47    -g   -00	2023	WYDZIEL  
1704001557	17-04-1-02-47    -h   -00	2023	WYDZIEL  
1704001559	17-04-1-02-47    -i   -00	2023	WYDZIEL  
1704001561	17-04-1-02-47    -j   -00	2023	WYDZIEL  
1704001563	17-04-1-02-47    -k   -00	2023	WYDZIEL  
1704001564	17-04-1-02-239   -    -  	2023	ODDZ     
1704001566	17-04-1-02-239   -b   -00	2023	WYDZIEL  
1704001568	17-04-1-02-239   -c   -00	2023	WYDZIEL  
1704001573	17-04-1-02-240   -    -  	2023	ODDZ     
1704001575	17-04-1-02-240   -a   -00	2023	WYDZIEL  
1704001577	17-04-1-02-240   -b   -00	2023	WYDZIEL  
1704001582	17-04-1-02-241   -    -  	2023	ODDZ     
1704001584	17-04-1-02-241   -a   -00	2023	WYDZIEL  
1704001586	17-04-1-02-241   -b   -00	2023	WYDZIEL  
1704001587	17-04-1-02-242   -    -  	2023	ODDZ     
1704001589	17-04-1-02-242   -a   -00	2023	WYDZIEL  
1704001591	17-04-1-02-242   -b   -00	2023	WYDZIEL  
1704001593	17-04-1-02-242   -c   -00	2023	WYDZIEL  
1704001594	17-04-1-02-243   -    -  	2023	ODDZ     
1704001602	17-04-1-02-243   -d   -00	2023	WYDZIEL  
1704001608	17-04-1-02-243   -i   -00	2023	WYDZIEL  
1704001618	17-04-1-02-243   -k   -00	2023	WYDZIEL  
1704001621	17-04-1-02-244   -    -  	2023	ODDZ     
1704001629	17-04-1-02-244   -f   -00	2023	WYDZIEL  
1704001633	17-04-1-02-244   -h   -00	2023	WYDZIEL  
1704001635	17-04-1-02-244   -i   -00	2023	WYDZIEL  
1704001636	17-04-1-02-245   -    -  	2023	ODDZ     
1704001638	17-04-1-02-245   -a   -00	2023	WYDZIEL  
1704001640	17-04-1-02-245   -b   -00	2023	WYDZIEL  
1704001642	17-04-1-02-245   -c   -00	2023	WYDZIEL  
1704001644	17-04-1-02-245   -d   -00	2023	WYDZIEL  
1704001646	17-04-1-02-245   -f   -00	2023	WYDZIEL  
1704001648	17-04-1-02-245   -g   -00	2023	WYDZIEL  
1704001649	17-04-1-02-246   -    -  	2023	ODDZ     
1704001653	17-04-1-02-246   -c   -00	2023	WYDZIEL  
1704001655	17-04-1-02-246   -d   -00	2023	WYDZIEL  
1704001657	17-04-1-02-246   -g   -00	2023	WYDZIEL  
1704001659	17-04-1-02-246   -k   -00	2023	WYDZIEL  
1704001661	17-04-1-02-246   -f   -00	2023	WYDZIEL  
1704001663	17-04-1-02-246   -h   -00	2023	WYDZIEL  
1704001666	17-04-1-02-247   -    -  	2023	ODDZ     
1704001668	17-04-1-02-247   -a   -00	2023	WYDZIEL  
1704001672	17-04-1-02-247   -d   -00	2023	WYDZIEL  
1704001674	17-04-1-02-247   -f   -00	2023	WYDZIEL  
1704001675	17-04-1-02-248   -    -  	2023	ODDZ     
1704001677	17-04-1-02-248   -a   -00	2023	WYDZIEL  
1704001679	17-04-1-02-248   -b   -00	2023	WYDZIEL  
1704001681	17-04-1-02-248   -c   -00	2023	WYDZIEL  
1704001683	17-04-1-02-248   -d   -00	2023	WYDZIEL  
1704001684	17-04-1-02-249   -    -  	2023	ODDZ     
1704001686	17-04-1-02-249   -a   -00	2023	WYDZIEL  
1704001688	17-04-1-02-249   -b   -00	2023	WYDZIEL  
1704001690	17-04-1-02-249   -c   -00	2023	WYDZIEL  
1704001692	17-04-1-02-249   -d   -00	2023	WYDZIEL  
1704001695	17-04-1-02-250   -    -  	2023	ODDZ     
1704001699	17-04-1-02-250   -b   -00	2023	WYDZIEL  
1704001701	17-04-1-02-250   -d   -00	2023	WYDZIEL  
1704001705	17-04-1-02-250   -i   -00	2023	WYDZIEL  
1704001707	17-04-1-02-250   -j   -00	2023	WYDZIEL  
1704001708	17-04-1-02-251   -    -  	2023	ODDZ     
1704001710	17-04-1-02-251   -a   -00	2023	WYDZIEL  
1704001712	17-04-1-02-251   -b   -00	2023	WYDZIEL  
1704001716	17-04-1-02-251   -f   -00	2023	WYDZIEL  
1704001720	17-04-1-02-251   -h   -00	2023	WYDZIEL  
1704001722	17-04-1-02-251   -g   -00	2023	WYDZIEL  
1704001724	17-04-1-02-251   -i   -00	2023	WYDZIEL  
1704001726	17-04-1-02-251   -j   -00	2023	WYDZIEL  
1704001727	17-04-1-02-252   -    -  	2023	ODDZ     
1704001729	17-04-1-02-252   -a   -00	2023	WYDZIEL  
1704001731	17-04-1-02-252   -b   -00	2023	WYDZIEL  
1704001733	17-04-1-02-252   -c   -00	2023	WYDZIEL  
1704001734	17-04-1-02-253   -    -  	2023	ODDZ     
1704001740	17-04-1-02-253   -c   -00	2023	WYDZIEL  
1704001742	17-04-1-02-253   -d   -00	2023	WYDZIEL  
1704001743	17-04-1-02-254   -    -  	2023	ODDZ     
1704001745	17-04-1-02-254   -a   -00	2023	WYDZIEL  
1704001749	17-04-1-02-254   -g   -00	2023	WYDZIEL  
1704001751	17-04-1-02-254   -f   -00	2023	WYDZIEL  
1704001753	17-04-1-02-254   -i   -00	2023	WYDZIEL  
1704001754	17-04-1-02-255   -    -  	2023	ODDZ     
1704001758	17-04-1-02-255   -b   -00	2023	WYDZIEL  
1704001760	17-04-1-02-255   -c   -00	2023	WYDZIEL  
1704001762	17-04-1-02-255   -d   -00	2023	WYDZIEL  
1704001763	17-04-1-02-256   -    -  	2023	ODDZ     
1704001765	17-04-1-02-256   -a   -00	2023	WYDZIEL  
1704001767	17-04-1-02-256   -b   -00	2023	WYDZIEL  
1704001769	17-04-1-02-256   -c   -00	2023	WYDZIEL  
1704001772	17-04-1-02-257   -    -  	2023	ODDZ     
1704001774	17-04-1-02-257   -a   -00	2023	WYDZIEL  
1704001776	17-04-1-02-257   -b   -00	2023	WYDZIEL  
1704001781	17-04-1-02-258   -    -  	2023	ODDZ     
1704001792	17-04-1-02-259   -    -  	2023	ODDZ     
1704001794	17-04-1-02-259   -a   -00	2023	WYDZIEL  
1704001797	17-04-1-02-260   -    -  	2023	ODDZ     
1704001801	17-04-1-02-260   -b   -00	2023	WYDZIEL  
1704001803	17-04-1-02-260   -c   -00	2023	WYDZIEL  
1704001805	17-04-1-02-260   -d   -00	2023	WYDZIEL  
1704001806	17-04-1-02-261   -    -  	2023	ODDZ     
1704001812	17-04-1-02-261   -f   -00	2023	WYDZIEL  
1704001814	17-04-1-02-261   -i   -00	2023	WYDZIEL  
1704001816	17-04-1-02-261   -j   -00	2023	WYDZIEL  
1704001818	17-04-1-02-261   -k   -00	2023	WYDZIEL  
1704001820	17-04-1-02-261   -l   -00	2023	WYDZIEL  
1704001824	17-04-1-02-261   -n   -00	2023	WYDZIEL  
1704001830	17-04-1-02-261   -p   -00	2023	WYDZIEL  
1704001833	17-04-1-02-262   -    -  	2023	ODDZ     
1704001835	17-04-1-02-262   -a   -00	2023	WYDZIEL  
1704001837	17-04-1-02-262   -b   -00	2023	WYDZIEL  
1704001839	17-04-1-02-262   -d   -00	2023	WYDZIEL  
1704001841	17-04-1-02-262   -c   -00	2023	WYDZIEL  
1704001843	17-04-1-02-262   -f   -00	2023	WYDZIEL  
1704001845	17-04-1-02-262   -g   -00	2023	WYDZIEL  
1704001849	17-04-1-02-262   -i   -00	2023	WYDZIEL  
1704001851	17-04-1-02-262   -j   -00	2023	WYDZIEL  
1704001854	17-04-1-02-263   -    -  	2023	ODDZ     
1704001856	17-04-1-02-263   -a   -00	2023	WYDZIEL  
1704001858	17-04-1-02-263   -b   -00	2023	WYDZIEL  
1704001862	17-04-1-02-263   -d   -00	2023	WYDZIEL  
1704001864	17-04-1-02-263   -f   -00	2023	WYDZIEL  
1704001866	17-04-1-02-263   -g   -00	2023	WYDZIEL  
1704001868	17-04-1-02-263   -h   -00	2023	WYDZIEL  
1704001874	17-04-1-02-263   -k   -00	2023	WYDZIEL  
1704001880	17-04-1-02-263   -m   -00	2023	WYDZIEL  
1704001882	17-04-1-02-263   -n   -00	2023	WYDZIEL  
1704001883	17-04-1-02-264   -    -  	2023	ODDZ     
1704001885	17-04-1-02-264   -a   -00	2023	WYDZIEL  
1704001887	17-04-1-02-264   -b   -00	2023	WYDZIEL  
1704001889	17-04-1-02-264   -c   -00	2023	WYDZIEL  
1704001891	17-04-1-02-264   -d   -00	2023	WYDZIEL  
1704001893	17-04-1-02-264   -f   -00	2023	WYDZIEL  
1704001896	17-04-1-02-265   -    -  	2023	ODDZ     
1704001898	17-04-1-02-265   -h   -00	2023	WYDZIEL  
1704001906	17-04-1-02-265   -m   -00	2023	WYDZIEL  
1704001907	17-04-1-02-266   -    -  	2023	ODDZ     
1704001915	17-04-1-02-266   -i   -00	2023	WYDZIEL  
1704001921	17-04-1-02-266   -h   -00	2023	WYDZIEL  
1704001925	17-04-1-02-266   -l   -00	2023	WYDZIEL  
1704001931	17-04-1-02-266   -r   -00	2023	WYDZIEL  
1704001933	17-04-1-02-266   -t   -00	2023	WYDZIEL  
1704001935	17-04-1-02-266   -w   -00	2023	WYDZIEL  
1704001949	17-04-1-02-266A  -r   -00	2023	WYDZIEL  
1704001955	17-04-1-02-266A  -z   -00	2023	WYDZIEL  
1704001959	17-04-1-02-266A  -i   -00	2023	WYDZIEL  
1704001961	17-04-1-02-266A  -j   -00	2023	WYDZIEL  
1704001963	17-04-1-02-266A  -k   -00	2023	WYDZIEL  
1704001965	17-04-1-02-266A  -m   -00	2023	WYDZIEL  
1704001966	17-04-1-02-267   -    -  	2023	ODDZ     
1704001968	17-04-1-02-267   -a   -00	2023	WYDZIEL  
1704001976	17-04-1-02-267   -d   -00	2023	WYDZIEL  
1704001986	17-04-1-02-267   -h   -00	2023	WYDZIEL  
1704001992	17-04-1-02-267   -k   -00	2023	WYDZIEL  
1704001994	17-04-1-02-267   -j   -00	2023	WYDZIEL  
1704001995	17-04-1-03-      -    -  	2023	L-CTWO   
1704001996	17-04-1-03-83    -    -  	2023	ODDZ     
1704001998	17-04-1-03-83    -a   -00	2023	WYDZIEL  
1704002001	17-04-1-03-84    -    -  	2023	ODDZ     
1704002003	17-04-1-03-84    -a   -00	2023	WYDZIEL  
1704002005	17-04-1-03-84    -b   -00	2023	WYDZIEL  
1704002007	17-04-1-03-84    -c   -00	2023	WYDZIEL  
1704002009	17-04-1-03-84    -d   -00	2023	WYDZIEL  
1704002011	17-04-1-03-84    -f   -00	2023	WYDZIEL  
1704002017	17-04-1-03-84    -i   -00	2023	WYDZIEL  
1704002018	17-04-1-03-85    -    -  	2023	ODDZ     
1704002020	17-04-1-03-85    -a   -00	2023	WYDZIEL  
1704002028	17-04-1-03-85    -f   -00	2023	WYDZIEL  
1704002032	17-04-1-03-85    -i   -00	2023	WYDZIEL  
1704002034	17-04-1-03-85    -j   -00	2023	WYDZIEL  
1704002036	17-04-1-03-85    -l   -00	2023	WYDZIEL  
1704002037	17-04-1-03-86    -    -  	2023	ODDZ     
1704002041	17-04-1-03-86    -d   -00	2023	WYDZIEL  
1704002043	17-04-1-03-86    -h   -00	2023	WYDZIEL  
1704002045	17-04-1-03-86    -j   -00	2023	WYDZIEL  
1704002047	17-04-1-03-86    -k   -00	2023	WYDZIEL  
1704002049	17-04-1-03-86    -l   -00	2023	WYDZIEL  
1704002051	17-04-1-03-86    -m   -00	2023	WYDZIEL  
1704002053	17-04-1-03-86    -n   -00	2023	WYDZIEL  
1704002055	17-04-1-03-86    -o   -00	2023	WYDZIEL  
1704002057	17-04-1-03-86    -p   -00	2023	WYDZIEL  
1704002059	17-04-1-03-86    -r   -00	2023	WYDZIEL  
1704002063	17-04-1-03-86    -s   -00	2023	WYDZIEL  
1704002064	17-04-1-03-87    -    -  	2023	ODDZ     
1704002066	17-04-1-03-87    -a   -00	2023	WYDZIEL  
1704002068	17-04-1-03-87    -b   -00	2023	WYDZIEL  
1704002070	17-04-1-03-87    -d   -00	2023	WYDZIEL  
1704002072	17-04-1-03-87    -f   -00	2023	WYDZIEL  
1704002074	17-04-1-03-87    -g   -00	2023	WYDZIEL  
1704002087	17-04-1-03-88    -    -  	2023	ODDZ     
1704002089	17-04-1-03-88    -a   -00	2023	WYDZIEL  
1704002091	17-04-1-03-88    -b   -00	2023	WYDZIEL  
1704002095	17-04-1-03-88    -d   -00	2023	WYDZIEL  
1704002097	17-04-1-03-88    -g   -00	2023	WYDZIEL  
1704002099	17-04-1-03-88    -h   -00	2023	WYDZIEL  
1704002101	17-04-1-03-88    -i   -00	2023	WYDZIEL  
1704002103	17-04-1-03-88    -j   -00	2023	WYDZIEL  
1704002105	17-04-1-03-88    -k   -00	2023	WYDZIEL  
1704002107	17-04-1-03-88    -l   -00	2023	WYDZIEL  
1704002109	17-04-1-03-88    -m   -00	2023	WYDZIEL  
1704002111	17-04-1-03-88    -n   -00	2023	WYDZIEL  
1704002113	17-04-1-03-88    -o   -00	2023	WYDZIEL  
1704002114	17-04-1-03-89    -    -  	2023	ODDZ     
1704002120	17-04-1-03-89    -b   -00	2023	WYDZIEL  
1704002122	17-04-1-03-89    -c   -00	2023	WYDZIEL  
1704002124	17-04-1-03-89    -f   -00	2023	WYDZIEL  
1704002126	17-04-1-03-89    -g   -00	2023	WYDZIEL  
1704002128	17-04-1-03-89    -d   -00	2023	WYDZIEL  
1704002132	17-04-1-03-89    -j   -00	2023	WYDZIEL  
1704002133	17-04-1-03-90    -    -  	2023	ODDZ     
1704002135	17-04-1-03-90    -a   -00	2023	WYDZIEL  
1704002137	17-04-1-03-90    -b   -00	2023	WYDZIEL  
1704002139	17-04-1-03-90    -c   -00	2023	WYDZIEL  
1704002141	17-04-1-03-90    -d   -00	2023	WYDZIEL  
1704002143	17-04-1-03-90    -f   -00	2023	WYDZIEL  
1704002145	17-04-1-03-90    -g   -00	2023	WYDZIEL  
1704002147	17-04-1-03-90    -h   -00	2023	WYDZIEL  
1704002151	17-04-1-03-90    -k   -00	2023	WYDZIEL  
1704002152	17-04-1-03-91    -    -  	2023	ODDZ     
1704002156	17-04-1-03-91    -b   -00	2023	WYDZIEL  
1704002160	17-04-1-03-91    -f   -00	2023	WYDZIEL  
1704002162	17-04-1-03-91    -g   -00	2023	WYDZIEL  
1704002164	17-04-1-03-91    -h   -00	2023	WYDZIEL  
1704002168	17-04-1-03-91    -j   -00	2023	WYDZIEL  
1704002171	17-04-1-03-92    -    -  	2023	ODDZ     
1704002173	17-04-1-03-92    -a   -00	2023	WYDZIEL  
1704002175	17-04-1-03-92    -b   -00	2023	WYDZIEL  
1704002177	17-04-1-03-92    -c   -00	2023	WYDZIEL  
1704002179	17-04-1-03-92    -d   -00	2023	WYDZIEL  
1704002181	17-04-1-03-92    -f   -00	2023	WYDZIEL  
1704002182	17-04-1-03-93    -    -  	2023	ODDZ     
1704002184	17-04-1-03-93    -a   -00	2023	WYDZIEL  
1704002188	17-04-1-03-93    -c   -00	2023	WYDZIEL  
1704002190	17-04-1-03-93    -f   -00	2023	WYDZIEL  
1704002192	17-04-1-03-93    -g   -00	2023	WYDZIEL  
1704002194	17-04-1-03-93    -h   -00	2023	WYDZIEL  
1704002195	17-04-1-03-94    -    -  	2023	ODDZ     
1704002197	17-04-1-03-94    -a   -00	2023	WYDZIEL  
1704002199	17-04-1-03-94    -b   -00	2023	WYDZIEL  
1704002201	17-04-1-03-94    -c   -00	2023	WYDZIEL  
1704002203	17-04-1-03-94    -d   -00	2023	WYDZIEL  
1704002205	17-04-1-03-94    -f   -00	2023	WYDZIEL  
1704002206	17-04-1-03-95    -    -  	2023	ODDZ     
1704002210	17-04-1-03-95    -b   -00	2023	WYDZIEL  
1704002212	17-04-1-03-95    -c   -00	2023	WYDZIEL  
1704002214	17-04-1-03-95    -d   -00	2023	WYDZIEL  
1704002216	17-04-1-03-95    -f   -00	2023	WYDZIEL  
1704002218	17-04-1-03-95    -g   -00	2023	WYDZIEL  
1704002220	17-04-1-03-95    -h   -00	2023	WYDZIEL  
1704002221	17-04-1-03-96    -    -  	2023	ODDZ     
1704002223	17-04-1-03-96    -a   -00	2023	WYDZIEL  
1704002225	17-04-1-03-96    -c   -00	2023	WYDZIEL  
1704002227	17-04-1-03-96    -d   -00	2023	WYDZIEL  
1704002229	17-04-1-03-96    -g   -00	2023	WYDZIEL  
1704002230	17-04-1-03-97    -    -  	2023	ODDZ     
1704002234	17-04-1-03-97    -h   -00	2023	WYDZIEL  
1704002236	17-04-1-03-97    -i   -00	2023	WYDZIEL  
1704002238	17-04-1-03-97    -j   -00	2023	WYDZIEL  
1704002240	17-04-1-03-97    -k   -00	2023	WYDZIEL  
1704002241	17-04-1-03-98    -    -  	2023	ODDZ     
1704002243	17-04-1-03-98    -a   -00	2023	WYDZIEL  
1704002245	17-04-1-03-98    -c   -00	2023	WYDZIEL  
1704002247	17-04-1-03-98    -i   -00	2023	WYDZIEL  
1704002249	17-04-1-03-98    -h   -00	2023	WYDZIEL  
1704002251	17-04-1-03-98    -j   -00	2023	WYDZIEL  
1704002253	17-04-1-03-98    -k   -00	2023	WYDZIEL  
1704002255	17-04-1-03-98    -n   -00	2023	WYDZIEL  
1704002256	17-04-1-03-99    -    -  	2023	ODDZ     
1704002258	17-04-1-03-99    -g   -00	2023	WYDZIEL  
