arodes_int_num	a_year	site_nr	measure_cd	urgency	cutting_nr	cutting_area	large_timber_perc	cue_rank_order
1704017556	2023	1	AGROT    	N		3.26		2
1704017556	2023	1	ODN-ZŁOŻ 	N		3.26		3
1704017557	2023	1	CW       	N		2.65		1
1704017559	2023	1	CW       	N		3.46		1
1704017561	2023	1	CW       	N		1.9		1
1704017565	2023	1	CW       	N		3.24		1
1704017567	2023	1	CW       	N		3.67		1
1704017634	2023	1	TPP      	N		1.18		1
1704017636	2023	1	IB       	N		2.73	95	1
1704017636	2023	1	AGROT    	N		2.73		2
1704017636	2023	1	ODN-ZRB  	N		2.73		3
1704017638	2023	1	TPP      	N		3.02		1
1704017640	2023	1	TPP      	N		2.0		1
1704017642	2023	1	TPP      	N		1.63		1
1704017644	2023	1	IIIAU    	N		2.82	95	1
1704017644	2023	1	AGROT    	N		2.0		2
1704017760	2023	1	IB       	N		0.73	95	1
1704017685	2023	1	TPP      	N		10.58		1
1704017687	2023	1	TPP      	N		4.31		1
1704017689	2023	1	TPP      	N		2.57		1
1704017693	2023	1	IIIB     	N		7.5	50	1
1704017693	2023	1	AGROT    	N		2.25		2
1704017693	2023	1	ODN-ZŁOŻ 	N		2.25		3
1704017693	2023	1	PIEL     	N		1.95		4
1704017697	2023	1	CP       	N		0.95		1
1704017700	2023	1	IB       	N		1.3	95	1
1704017700	2023	2	IB       	N		1.63	95	4
1704017700	2023	1	AGROT    	N		1.3		2
1704017700	2023	2	AGROT    	N		1.63		5
1704017644	2023	1	ODN-ZŁOŻ 	N		2.0		3
1704017644	2023	1	CP       	N		0.82		4
1704017646	2023	1	IIIAU    	N		2.05	95	1
1704017646	2023	1	AGROT    	N		1.29		2
1704017646	2023	1	ODN-ZŁOŻ 	N		1.29		3
1704017646	2023	1	CW       	N		0.76		4
1704017658	2023	1	TPP      	N		1.84		1
1704017437	2023	2	ODN-ZRB  	N		1.19		6
1704017700	2023	1	ODN-ZRB  	N		1.3		3
1704017700	2023	2	ODN-ZRB  	N		1.63		6
1704017450	2023	1	CP       	N		0.78		1
1704017760	2023	1	AGROT    	N		0.73		2
1704017760	2023	1	ODN-ZRB  	N		0.73		3
1704017761	2023	1	CW       	N		0.9		1
1704017451	2023	1	TWP      	N		0.9		1
1704017483	2023	1	CW       	N		2.97		1
1704017484	2023	1	IVD      	N		7.57	50	1
1704017485	2023	1	IIIB     	N		8.38	50	1
1704017485	2023	1	AGROT    	N		2.51		2
1704017485	2023	1	ODN-ZŁOŻ 	N		2.51		3
1704017485	2023	1	CW       	N		2.43		4
1704017487	2023	1	CW       	N		1.21		1
1704017488	2023	1	IB       	N		2.14	95	1
1704017488	2023	1	AGROT    	N		2.14		2
1704017488	2023	1	ODN-ZRB  	N		2.14		3
1704017489	2023	1	CW       	N		3.54		1
1704017493	2023	1	CW       	N		3.74		1
1704017495	2023	1	CW       	N		3.24		1
1704017500	2023	1	ODN-ZRB  	N		3.52		1
1704017763	2023	1	CW       	N		1.56		1
1704017765	2023	1	CW       	N		4.19		1
1704017792	2023	1	CP       	N		5.51		1
1704017708	2023	1	IIA      	N		3.71	50	1
1704017708	2023	1	AGROT    	N		3.71		2
1704017708	2023	1	ODN-ZŁOŻ 	N		3.71		3
1704017709	2023	1	CW       	N		3.69		1
1704017711	2023	1	CW       	N		2.68		1
1704017714	2023	1	IB       	N		2.49	95	1
1704017714	2023	2	IB       	N		2.46	95	4
1704017714	2023	1	AGROT    	N		2.49		2
1704017714	2023	2	AGROT    	N		2.46		5
1704017714	2023	1	ODN-ZRB  	N		2.49		3
1704017714	2023	2	ODN-ZRB  	N		2.46		6
1704017715	2023	1	CW       	N		2.93		1
1704017716	2023	1	IB       	N		0.99	95	1
1704017716	2023	1	AGROT    	N		0.99		2
1704017716	2023	1	ODN-ZRB  	N		0.99		3
1704017718	2023	1	IVD      	N		3.55	30	1
1704017727	2023	1	CW       	N		3.7		1
1704017768	2023	1	IB       	N		2.68	95	1
1704017768	2023	1	AGROT    	N		2.68		2
1704017768	2023	1	ODN-ZRB  	N		2.68		3
1704017769	2023	1	CW       	N		1.83		1
1704017772	2023	1	IB       	N		0.8	95	1
1704017772	2023	1	AGROT    	N		0.8		2
1704017772	2023	1	ODN-ZRB  	N		0.8		3
1704017776	2023	1	IB       	N		1.97	95	1
1704017776	2023	1	AGROT    	N		1.97		2
1704017776	2023	1	ODN-ZRB  	N		1.97		3
1704017778	2023	1	IB       	N		0.95	95	1
1704017778	2023	1	AGROT    	N		0.95		2
1704017778	2023	1	ODN-ZRB  	N		0.95		3
1704017780	2023	1	IVD      	N		3.81	40	1
1704017780	2023	1	AGROT    	N		3.81		2
1704017780	2023	1	ODN-ZŁOŻ 	N		3.81		3
1704017781	2023	1	IIIAU    	N		4.44	95	1
1704017781	2023	1	AGROT    	N		3.11		2
1704017781	2023	1	ODN-ZŁOŻ 	N		3.11		3
1704017781	2023	1	CW       	N		1.33		4
1704017785	2023	1	CP       	N		2.54		1
1704017786	2023	1	IB       	N		2.03	95	1
1704017786	2023	1	AGROT    	N		2.03		2
1704017786	2023	1	ODN-ZRB  	N		2.03		3
1704017787	2023	1	CW       	N		2.04		1
1704017789	2023	1	CW       	N		2.78		1
1704017791	2023	1	CW       	N		3.47		1
1704017828	2023	1	TPP      	N		2.69		1
1704017501	2023	1	CW       	N		3.4		1
1704017830	2023	1	IIIA     	N		4.64	30	1
1704017830	2023	1	AGROT    	N		1.39		2
1704017830	2023	1	ODN-ZŁOŻ 	N		1.39		3
1704017899	2023	1	IB       	N		2.79	95	1
1704017899	2023	1	AGROT    	N		2.79		2
1704017899	2023	1	ODN-ZRB  	N		2.79		3
1704017729	2023	1	IIIAU    	N		5.95	95	1
1704017729	2023	1	AGROT    	N		4.17		2
1704017973	2023	1	TPP      	N		1.07		1
1704017729	2023	1	ODN-ZŁOŻ 	N		4.17		3
1704017729	2023	1	CW       	N		1.78		4
1704017730	2023	1	IB       	N		3.21	80	1
1704017730	2023	1	AGROT    	N		3.21		2
1704017730	2023	1	ODN-ZRB  	N		3.21		3
1704017731	2023	1	CW       	N		2.9		1
1704017734	2023	1	IB       	N		2.93	95	1
1704017734	2023	1	AGROT    	N		2.93		2
1704017734	2023	1	ODN-ZRB  	N		2.93		3
1704017735	2023	1	PIEL     	N		3.02		1
1704017736	2023	1	IB       	N		3.99	95	1
1704017736	2023	1	AGROT    	N		3.99		2
1704017736	2023	1	ODN-ZRB  	N		3.99		3
1704017736	2023	2	IB       	N		3.47	95	4
1704017736	2023	2	AGROT    	N		3.47		5
1704017736	2023	2	ODN-ZRB  	N		3.47		6
1704017737	2023	1	CW       	N		3.66		1
1704017834	2023	1	TPP      	N		4.19		1
1704017845	2023	1	IB       	N		2.78	95	1
1704017845	2023	1	AGROT    	N		2.78		2
1704017845	2023	1	ODN-ZRB  	N		2.78		3
1704017846	2023	1	CW       	N		1.4		1
1704017849	2023	1	IVD      	N		5.95	40	1
1704017850	2023	1	CW       	N		2.76		1
1704017852	2023	1	PIEL     	N		2.99		1
1704017860	2023	1	CW       	N		2.0		1
1704017861	2023	1	IB       	N		3.55	95	1
1704017861	2023	1	AGROT    	N		3.55		2
1704017861	2023	1	ODN-ZRB  	N		3.55		3
1704017862	2023	1	CW       	N		3.2		1
1704017864	2023	1	CW       	N		3.78		1
1704017865	2023	1	IB       	N		2.96	95	1
1704017865	2023	1	AGROT    	N		2.96		2
1704017865	2023	1	ODN-ZRB  	N		2.96		3
1704017867	2023	1	IB       	N		2.67	95	1
1704017867	2023	2	IB       	N		2.74	95	4
1704017867	2023	1	AGROT    	N		2.67		2
1704017867	2023	2	AGROT    	N		2.74		5
1704017867	2023	1	ODN-ZRB  	N		2.67		3
1704017867	2023	2	ODN-ZRB  	N		2.74		6
1704017874	2023	1	CW       	N		0.88		1
1704017879	2023	1	IB       	N		1.3	95	1
1704017879	2023	1	AGROT    	N		1.3		2
1704017879	2023	1	ODN-ZRB  	N		1.3		3
1704017879	2023	2	IB       	N		0.98	95	4
1704017879	2023	2	AGROT    	N		0.98		5
1704017879	2023	2	ODN-ZRB  	N		0.98		6
1704017880	2023	1	PIEL     	N		1.21		1
1704017887	2023	1	IB       	N		2.77	95	1
1704017887	2023	1	AGROT    	N		2.77		2
1704017887	2023	1	ODN-ZRB  	N		2.77		3
1704017888	2023	1	CW       	N		2.72		1
1704017902	2023	1	CW       	N		0.97		1
1704017906	2023	1	CW       	N		3.87		1
1704018047	2023	1	IB       	N		3.67	95	1
1704018047	2023	1	AGROT    	N		3.67		2
1704018047	2023	1	ODN-ZRB  	N		3.67		3
1704018048	2023	1	CW       	N		2.99		1
1704018051	2023	1	IB       	N		1.1	95	1
1704018051	2023	1	AGROT    	N		1.1		2
1704018051	2023	1	ODN-ZRB  	N		1.1		3
1704018057	2023	1	IB       	N		3.45	95	1
1704018057	2023	1	AGROT    	N		3.45		2
1704018057	2023	1	ODN-ZRB  	N		3.45		3
1704018058	2023	1	PIEL     	N		3.73		1
1704018066	2023	1	PIEL     	N		3.48		1
1704018070	2023	1	PIEL     	N		1.75		1
1704018071	2023	1	IB       	N		1.49	95	1
1704018071	2023	1	AGROT    	N		1.49		2
1704018071	2023	1	ODN-ZRB  	N		1.49		3
1704018072	2023	1	PIEL     	N		3.75		1
1704018073	2023	1	IB       	N		2.58	95	1
1704018073	2023	1	AGROT    	N		2.58		2
1704018073	2023	1	ODN-ZRB  	N		2.58		3
1704017914	2023	1	CW       	N		2.72		1
1704017916	2023	1	CW       	N		0.88		1
1704017917	2023	1	TPP      	N		2.32		1
1704017918	2023	1	PIEL     	N		0.49		1
1704017919	2023	1	IB       	N		2.67	80	1
1704017919	2023	1	AGROT    	N		2.67		2
1704017919	2023	1	ODN-ZRB  	N		2.67		3
1704017920	2023	1	CW       	N		2.48		1
1704018076	2023	1	ODN-ZRB  	N		1.17		1
1704018077	2023	1	IB       	N		0.94	95	1
1704018077	2023	1	AGROT    	N		0.94		2
1704018077	2023	1	ODN-ZRB  	N		0.94		3
1704018078	2023	1	IIIB     	N		7.51	50	1
1704018078	2023	1	AGROT    	N		2.25		2
1704018078	2023	1	ODN-ZŁOŻ 	N		2.25		3
1704018078	2023	1	PIEL     	N		2.25		4
1704018079	2023	1	IVD      	N		8.73	30	1
1704018079	2023	1	PIEL     	N		6.5		2
1704018084	2023	1	IIIAU    	N		3.6	95	1
1704018084	2023	1	AGROT    	N		2.52		2
1704018084	2023	1	ODN-ZŁOŻ 	N		2.52		3
1704018084	2023	1	PIEL     	N		1.08		4
1704018085	2023	1	IIIA     	N		3.35	30	1
1704018085	2023	1	AGROT    	N		1.01		2
1704018085	2023	1	ODN-ZŁOŻ 	N		1.01		3
1704018087	2023	1	ODN-ZRB  	N		4.0		1
1704018089	2023	1	ODN-ZRB  	N		2.68		1
1704018090	2023	1	AGROT    	N		3.99		1
1704018090	2023	1	ODN-ZRB  	N		3.99		2
1704017921	2023	1	IB       	N		1.03	95	1
1704017921	2023	1	AGROT    	N		1.03		2
1704017921	2023	1	ODN-ZRB  	N		1.03		3
1704017921	2023	2	IB       	N		0.7	95	4
1704017921	2023	2	AGROT    	N		0.7		5
1704017921	2023	2	ODN-ZRB  	N		0.7		6
1704017922	2023	1	PIEL     	N		1.45		1
1704018092	2023	1	AGROT    	N		3.83		1
1704018092	2023	1	ODN-ZRB  	N		3.83		2
1704018095	2023	1	AGROT    	N		2.88		1
1704018095	2023	1	ODN-ZRB  	N		2.88		2
1704017974	2023	1	IIIAU    	N		5.8	95	1
1704018096	2023	1	IB       	N		2.46	95	1
1704018096	2023	1	AGROT    	N		2.46		2
1704018096	2023	1	ODN-ZRB  	N		2.46		3
1704018097	2023	1	ODN-ZRB  	N		3.21		1
1704017935	2023	1	IB       	N		3.77	80	1
1704018099	2023	1	ODN-ZRB  	N		3.43		1
1704017974	2023	1	AGROT    	N		4.06		2
1704018100	2023	1	IB       	N		3.94	95	1
1704017935	2023	1	AGROT    	N		3.77		2
1704017935	2023	1	ODN-ZRB  	N		3.77		3
1704017974	2023	1	ODN-ZŁOŻ 	N		4.06		3
1704017936	2023	1	PIEL     	N		2.69		1
1704017974	2023	1	CP       	N		1.74		4
1704017938	2023	1	PIEL     	N		3.57		1
1704017975	2023	1	IB       	N		2.04	95	1
1704017939	2023	1	IVD      	N		8.91	40	1
1704017939	2023	1	AGROT    	N		1.0		2
1704017939	2023	1	ODN-ZŁOŻ 	N		1.0		3
1704017975	2023	1	AGROT    	N		2.04		2
1704017940	2023	1	PIEL     	N		3.78		1
1704017942	2023	1	PIEL     	N		3.79		1
1704017975	2023	1	ODN-ZRB  	N		2.04		3
1704017944	2023	1	CW       	N		3.56		1
1704017945	2023	1	IB       	N		2.59	95	1
1704017945	2023	1	AGROT    	N		2.59		2
1704017945	2023	1	ODN-ZRB  	N		2.59		3
1704017976	2023	1	PIEL     	N		3.03		1
1704017946	2023	1	CW       	N		3.04		1
1704017947	2023	1	IIIB     	N		5.65	30	1
1704017947	2023	1	AGROT    	N		1.7		2
1704017947	2023	1	ODN-ZŁOŻ 	N		1.7		3
1704017948	2023	1	IIIB     	N		3.88	50	1
1704017948	2023	1	AGROT    	N		1.16		2
1704017978	2023	1	CW       	N		3.52		1
1704017948	2023	1	ODN-ZŁOŻ 	N		1.16		3
1704017948	2023	1	PIEL     	N		1.27		4
1704017950	2023	1	CW       	N		1.52		1
1704018100	2023	1	AGROT    	N		3.94		2
1704018100	2023	1	ODN-ZRB  	N		3.94		3
1704018101	2023	1	AGROT    	N		3.16		1
1704018101	2023	1	ODN-ZRB  	N		3.16		2
1704017952	2023	1	CW       	N		3.59		1
1704017979	2023	1	TPP      	N		3.75		1
1704017980	2023	1	TPP      	N		6.31		1
1704017994	2023	1	CP       	N		1.2		1
1704017956	2023	1	CW       	N		3.85		1
1704017958	2023	1	PIEL     	N		5.44		1
1704018003	2023	1	IB       	N		1.58	95	1
1704017961	2023	1	IB       	N		2.99	90	1
1704017961	2023	1	AGROT    	N		2.99		2
1704017961	2023	1	ODN-ZRB  	N		2.99		3
1704017962	2023	1	CW       	N		2.89		1
1704017966	2023	1	CW       	N		1.83		1
1704018102	2023	1	IB       	N		3.19	95	1
1704018102	2023	1	AGROT    	N		3.19		2
1704018102	2023	1	ODN-ZRB  	N		3.19		3
1704018104	2023	1	IB       	N		2.03	95	1
1704018104	2023	1	AGROT    	N		2.03		2
1704018104	2023	1	ODN-ZRB  	N		2.03		3
1704018105	2023	1	ODN-ZRB  	N		4.03		1
1704018105	2023	1	PRZEST   	N		0.0	50	2
1704018106	2023	1	IB       	N		3.8	95	1
1704018106	2023	1	AGROT    	N		3.8		2
1704018106	2023	1	ODN-ZRB  	N		3.8		3
1704018106	2023	2	IB       	N		3.63	95	4
1704018106	2023	2	AGROT    	N		3.63		5
1704018106	2023	2	ODN-ZRB  	N		3.63		6
1704018107	2023	1	ODN-ZRB  	N		1.06		1
1704018108	2023	1	IB       	N		3.14	80	1
1704018108	2023	1	AGROT    	N		3.14		2
1704018108	2023	1	ODN-ZRB  	N		3.14		3
1704018109	2023	1	IB       	N		3.74	100	1
1704018109	2023	1	AGROT    	N		3.74		2
1704018109	2023	1	ODN-ZRB  	N		3.74		3
1704018110	2023	1	IB       	N		3.17	100	1
1704018110	2023	1	AGROT    	N		3.17		2
1704018110	2023	1	ODN-ZRB  	N		3.17		3
1704018112	2023	1	IB       	N		3.73	95	1
1704018112	2023	1	AGROT    	N		3.73		2
1704018112	2023	1	ODN-ZRB  	N		3.73		3
1704018003	2023	1	AGROT    	N		1.58		2
1704018003	2023	1	ODN-ZRB  	N		1.58		3
1704018004	2023	1	CW       	N		2.34		1
1704018385	2023	1	TWP      	N		5.16		1
1704018005	2023	1	IB       	N		2.82	95	1
1704018005	2023	1	AGROT    	N		2.82		2
1704018386	2023	1	TWP      	N		4.63		1
1704018005	2023	1	ODN-ZRB  	N		2.82		3
1704018006	2023	1	ODN-ZRB  	N		2.75		1
1704018387	2023	1	IB       	N		3.07	95	1
1704018387	2023	1	AGROT    	N		3.07		2
1704018387	2023	1	ODN-ZRB  	N		3.07		3
1704018388	2023	1	CW       	N		3.41		1
1704018007	2023	1	IB       	N		3.98	95	1
1704018389	2023	1	AGROT    	N		3.0		1
1704018389	2023	1	ODN-ZRB  	N		3.0		2
1704018390	2023	1	IIA      	N		2.01	50	1
1704018007	2023	1	AGROT    	N		3.98		2
1704018390	2023	1	AGROT    	N		2.01		2
1704018390	2023	1	ODN-ZŁOŻ 	N		2.01		3
1704018391	2023	1	CP       	N		2.71		1
1704018007	2023	1	ODN-ZRB  	N		3.98		3
1704018008	2023	1	PIEL     	N		3.58		1
1704018008	2023	1	PRZEST   	N		0.0	50	2
1704018392	2023	1	TPP      	N		0.75		1
1704018011	2023	1	IB       	N		2.21	95	1
1704018393	2023	1	TPP      	N		5.31		1
1704018011	2023	1	AGROT    	N		2.21		2
1704018011	2023	1	ODN-ZRB  	N		2.21		3
1704018012	2023	1	CW       	N		2.96		1
1704018395	2023	1	TPP      	N		1.62		1
1704018014	2023	1	PIEL     	N		3.16		1
1704018396	2023	1	TPP      	N		1.1		1
1704018021	2023	1	IB       	N		3.27	95	1
1704018021	2023	1	AGROT    	N		3.27		2
1704018021	2023	1	ODN-ZRB  	N		3.27		3
1704018022	2023	1	PIEL     	N		3.26		1
1704018023	2023	1	IB       	N		3.57	95	1
1704018408	2023	1	CW       	N		2.23		1
1704018480	2023	1	IB       	N		3.21	95	1
1704018480	2023	2	IB       	N		2.69	95	4
1704018480	2023	3	IB       	N		3.18	95	7
1704018480	2023	1	AGROT    	N		3.21		2
1704018480	2023	2	AGROT    	N		2.69		5
1704018480	2023	3	AGROT    	N		3.18		8
1704018480	2023	1	ODN-ZRB  	N		3.21		3
1704018480	2023	2	ODN-ZRB  	N		2.69		6
1704018480	2023	3	ODN-ZRB  	N		3.18		9
1704018409	2023	1	IB       	N		3.33	95	1
1704018409	2023	1	AGROT    	N		3.33		2
1704018409	2023	1	ODN-ZRB  	N		3.33		3
1704018410	2023	1	IB       	N		2.83	95	1
1704018410	2023	1	AGROT    	N		2.83		2
1704018410	2023	1	ODN-ZRB  	N		2.83		3
1704018411	2023	1	IB       	N		3.64	100	1
1704018411	2023	1	AGROT    	N		3.64		2
1704018411	2023	1	ODN-ZRB  	N		3.64		3
1704018413	2023	1	PIEL     	N		2.51		1
1704018482	2023	1	IB       	N		3.0	95	1
1704018482	2023	1	AGROT    	N		3.0		2
1704018482	2023	1	ODN-ZRB  	N		3.0		3
1704018483	2023	1	ODN-ZRB  	N		3.79		1
1704018484	2023	1	CW       	N		1.22		1
1704018414	2023	1	IB       	N		1.73	95	1
1704018414	2023	2	IB       	N		3.51	95	4
1704018414	2023	1	AGROT    	N		1.73		2
1704018414	2023	2	AGROT    	N		3.51		5
1704018414	2023	1	ODN-ZRB  	N		1.73		3
1704018414	2023	2	ODN-ZRB  	N		3.51		6
1704018023	2023	1	AGROT    	N		3.57		2
1704018023	2023	1	ODN-ZRB  	N		3.57		3
1704018024	2023	1	PIEL     	N		3.4		1
1704018027	2023	1	IB       	N		2.61	95	1
1704018027	2023	1	AGROT    	N		2.61		2
1704018027	2023	1	ODN-ZRB  	N		2.61		3
1704018503	2023	1	IB       	N		3.84	95	1
1704018503	2023	2	IB       	N		3.92	95	4
1704018503	2023	1	AGROT    	N		3.84		2
1704018503	2023	2	AGROT    	N		3.92		5
1704018503	2023	1	ODN-ZRB  	N		3.84		3
1704018503	2023	2	ODN-ZRB  	N		3.92		6
1704018505	2023	1	IID      	N		4.94	40	1
1704018418	2023	1	TPP      	N		3.78		1
1704018418	2023	1	ODN-IIP  	N		3.78		2
1704018029	2023	1	IB       	N		3.0	95	1
1704018419	2023	1	TPP      	N		4.07		1
1704018420	2023	1	CP       	N		0.91		1
1704018509	2023	1	CW       	N		3.91		1
1704018421	2023	1	ODN-ZRB  	N		3.53		1
1704018029	2023	1	AGROT    	N		3.0		2
1704018029	2023	1	ODN-ZRB  	N		3.0		3
1704018421	2023	1	PRZEST   	N		0.0	50	2
1704018510	2023	1	ODN-ZRB  	N		3.92		1
1704018510	2023	1	PRZEST   	N		0.0	20	2
1704018513	2023	1	IB       	N		3.71	80	1
1704018513	2023	1	AGROT    	N		3.71		2
1704018513	2023	1	ODN-ZRB  	N		3.71		3
1704018514	2023	1	IVD      	N	2	18.3	50	1
1704018515	2023	1	PIEL     	N		2.54		1
1704018516	2023	1	IIA      	N		1.51	50	1
1704018516	2023	1	AGROT    	N		1.51		2
1704018516	2023	1	ODN-ZŁOŻ 	N		1.51		3
1704018517	2023	1	CP       	N		6.74		1
1704018517	2023	1	TWP      	N		4.5		2
1704018518	2023	1	IB       	N		3.28	80	1
1704018518	2023	2	IB       	N		3.14	80	4
1704018518	2023	1	AGROT    	N		3.28		2
1704018518	2023	2	AGROT    	N		3.14		5
1704018518	2023	1	ODN-ZRB  	N		3.28		3
1704018518	2023	2	ODN-ZRB  	N		3.14		6
1704018422	2023	1	IB       	N		2.91	95	1
1704018422	2023	1	AGROT    	N		2.91		2
1704018422	2023	1	ODN-ZRB  	N		2.91		3
1704018423	2023	1	ODN-ZRB  	N		3.35		1
1704018423	2023	1	PRZEST   	N		0.0	50	2
1704018424	2023	1	TPP      	N		11.81		1
1704018425	2023	1	IB       	N		1.64	95	1
1704018425	2023	1	AGROT    	N		1.64		2
1704018425	2023	1	ODN-ZRB  	N		1.64		3
1704018426	2023	1	IB       	N		2.69	95	1
1704018426	2023	1	AGROT    	N		2.69		2
1704018426	2023	1	ODN-ZRB  	N		2.69		3
1704018427	2023	1	ODN-ZRB  	N		4.01		1
1704018427	2023	1	PRZEST   	N		0.0	50	2
1704018428	2023	1	IB       	N		1.93	95	1
1704018428	2023	1	AGROT    	N		1.93		2
1704018428	2023	1	ODN-ZRB  	N		1.93		3
1704018429	2023	1	PIEL     	N		2.02		1
1704018431	2023	1	AGROT    	N		4.14		1
1704018431	2023	1	ODN-ZRB  	N		4.14		2
1704018521	2023	1	ODN-ZRB  	N		3.06		1
1704018523	2023	1	IB       	N		3.56	95	1
1704018523	2023	1	AGROT    	N		3.56		2
1704018523	2023	1	ODN-ZRB  	N		3.56		3
1704018524	2023	1	TPP      	N		16.42		1
1704018524	2023	1	ODN-IIP  	N		8.0		2
1704018529	2023	1	IB       	N		3.76	95	1
1704018529	2023	2	IB       	N		3.18	95	4
1704018529	2023	1	AGROT    	N		3.76		2
1704018529	2023	2	AGROT    	N		3.18		5
1704018529	2023	1	ODN-ZRB  	N		3.76		3
1704018529	2023	2	ODN-ZRB  	N		3.18		6
1704018537	2023	1	TWP      	N		1.67		1
1704018538	2023	1	TPP      	N		6.23		1
1704018433	2023	1	IB       	N		2.61	95	1
1704018433	2023	1	AGROT    	N		2.61		2
1704018433	2023	1	ODN-ZRB  	N		2.61		3
1704018434	2023	1	ODN-ZRB  	N		3.42		1
1704018434	2023	1	PRZEST   	N		0.0	50	2
1704018540	2023	1	IIA      	N		4.67	50	1
1704018540	2023	1	AGROT    	N		4.67		2
1704018540	2023	1	ODN-ZŁOŻ 	N		4.67		3
1704018542	2023	1	TPP      	N		3.39		1
1704018030	2023	1	PIEL     	N		3.0		1
1704018561	2023	1	CP       	N		1.27		1
1704018562	2023	1	CP       	N		4.86		1
1704018439	2023	1	CW       	N		3.1		1
1704018564	2023	1	TWP      	N		3.81		1
1704018033	2023	1	IB       	N		3.95	95	1
1704018565	2023	1	TPP      	N		1.82		1
1704018574	2023	1	IIIAU    	N		3.85	95	1
1704018574	2023	1	AGROT    	N		2.79		2
1704018574	2023	1	ODN-ZŁOŻ 	N		2.79		3
1704018574	2023	1	CW       	N		1.06		4
1704018579	2023	1	CP       	N		3.57		1
1704018587	2023	1	TPP      	N		6.67		1
1704018609	2023	1	CP       	N		2.4		1
1704018610	2023	1	TWP      	N		1.84		1
1704018440	2023	1	CW       	N		0.8		1
1704018441	2023	1	PIEL     	N		3.19		1
1704018442	2023	1	IIIAU    	N		3.78	95	1
1704018442	2023	1	AGROT    	N		2.72		2
1704018442	2023	1	ODN-ZŁOŻ 	N		2.72		3
1704018442	2023	1	CW       	N		1.06		4
1704018443	2023	1	CW       	N		3.56		1
1704018444	2023	1	IB       	N		3.25	95	1
1704018444	2023	2	IB       	N		3.12	95	4
1704018444	2023	1	AGROT    	N		3.25		2
1704018444	2023	2	AGROT    	N		3.12		5
1704018444	2023	1	ODN-ZRB  	N		3.25		3
1704018444	2023	2	ODN-ZRB  	N		3.12		6
1704018445	2023	1	CP       	N		3.38		1
1704018446	2023	1	CP       	N		2.39		1
1704018447	2023	1	TWP      	N		4.88		1
1704018449	2023	1	TPP      	N		0.92		1
1704018450	2023	1	IB       	N		2.5	95	1
1704018450	2023	1	AGROT    	N		2.5		2
1704018450	2023	1	ODN-ZRB  	N		2.5		3
1704018033	2023	1	AGROT    	N		3.95		2
1704018033	2023	1	ODN-ZRB  	N		3.95		3
1704018034	2023	1	AGROT    	N		3.46		1
1704018451	2023	1	CP       	N		3.76		1
1704018034	2023	1	ODN-ZRB  	N		3.46		2
1704018035	2023	1	IB       	N		1.0	95	1
1704018035	2023	1	AGROT    	N		1.0		2
1704018035	2023	1	ODN-ZRB  	N		1.0		3
1704018042	2023	1	IIIB     	N		4.0	50	1
1704018042	2023	1	AGROT    	N		1.2		2
1704018042	2023	1	ODN-ZŁOŻ 	N		1.2		3
1704018042	2023	1	CW       	N		1.2		4
1704018043	2023	1	IB       	N		0.84	95	1
1704018043	2023	1	AGROT    	N		0.84		2
1704018043	2023	1	ODN-ZRB  	N		0.84		3
1704018044	2023	1	CW       	N		0.92		1
1704019636	2023	1	TPP      	N		1.85		1
1704019109	2023	1	TPP      	N		4.26		1
1704019167	2023	1	DRZEW    	N		0.03	100	1
1704019169	2023	1	DRZEW    	N		0.17	100	1
1704019178	2023	1	TPP      	N		3.19		1
1704019189	2023	1	TWP      	N		1.65		1
1704018654	2023	1	TPP      	N		16.62		1
1704018662	2023	1	CP       	N		1.74		1
1704018665	2023	1	CW       	N		3.08		1
1704018666	2023	1	IB       	N		3.35	95	1
1704018666	2023	1	AGROT    	N		3.35		2
1704018666	2023	1	ODN-ZRB  	N		3.35		3
1704018668	2023	1	ODN-ZRB  	N		2.97		1
1704018671	2023	1	TPP      	N		16.03		1
1704018683	2023	1	CW       	N		3.19		1
1704018689	2023	1	IB       	N		3.58	95	1
1704018689	2023	1	AGROT    	N		3.58		2
1704018689	2023	1	ODN-ZRB  	N		3.58		3
1704018690	2023	1	ODN-ZRB  	N		3.62		1
1704018703	2023	1	IB       	N		2.23	95	1
1704018703	2023	1	AGROT    	N		2.23		2
1704018703	2023	1	ODN-ZRB  	N		2.23		3
1704018703	2023	2	IB       	N		2.0	95	4
1704018703	2023	2	AGROT    	N		2.0		5
1704018703	2023	2	ODN-ZRB  	N		2.0		6
1704018704	2023	1	AGROT    	N		4.15		1
1704018704	2023	1	ODN-ZRB  	N		4.15		2
1704018704	2023	1	PIEL     	N		4.15		3
1704018704	2023	1	IB       	N		4.15	95	4
1704018717	2023	1	TPP      	N		23.53		1
1704018746	2023	1	TPP      	N		7.84		1
1704018764	2023	1	IB       	N		2.56	95	1
1704018764	2023	1	AGROT    	N		2.56		2
1704018764	2023	1	ODN-ZRB  	N		2.56		3
1704018776	2023	1	ODN-ZRB  	N		3.13		1
1704018779	2023	1	IB       	N		3.21	95	1
1704018779	2023	1	AGROT    	N		3.21		2
1704018779	2023	1	ODN-ZRB  	N		3.21		3
1704018782	2023	1	AGROT    	N		3.67		1
1704018782	2023	1	ODN-ZRB  	N		3.67		2
1704018782	2023	1	PIEL     	N		3.67		3
1704018782	2023	1	IB       	N		3.67	95	4
1704018783	2023	1	CP       	N		3.4		1
