arodes_int_num	a_year	density_cd	mixture_cd	standdensity_index	tree_stock_cd	st_rank_order_act	storey_cd
1704002922	2023	PRZ 	GRP 	0.3	PRZ LUŹ	2	IIP     
1704002922	2023			0.9		3	PODSZ   
1704002924	2023	LUŹ 	GRP 	0.1		1	IP      
1704002924	2023	PRZ 	GRP 	0.2	PRZ UM 	2	IIP     
1704003022	2023	PEŁ 	DKĘP	0.9	DUŻE   	1	DRZEW   
1704003022	2023			0.3		2	PODSZ   
1704002924	2023			0.5		3	PODR    
1704003022	2023					3	PRZES   
1704003026	2023	PEŁ 	KĘP 	0.9	B DUŻE 	1	DRZEW   
1704003026	2023			0.4		2	PODSZ   
1704003026	2023					3	PRZES   
1704003032	2023	PRZ 	DKĘP	0.6	PRZ UM 	1	DRZEW   
1704003032	2023			0.6		2	PODSZ   
1704002924	2023			0.2		4	PODS    
1704003035	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704003035	2023			0.4		2	PODSZ   
1704003037	2023			0.6		2	PODSZ   
1704003037	2023	PEŁ 	GRP 	0.9	B DUŻE 	1	DRZEW   
1704002924	2023			0.5		5	PODSZ   
1704003039	2023	PEŁ 	GRP 	1.0	B DUŻE 	1	DRZEW   
1704003039	2023			0.4		2	PODSZ   
1704003041	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704003041	2023			0.2		2	PODSZ   
1704003041	2023					3	PRZES   
1704003052	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704003052	2023			0.4		2	PODSZ   
1704002926	2023			0.6		2	PODSZ   
1704003054	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704002926	2023					3	PRZES   
1704002926	2023	PEŁ 	DKĘP	1.0	B DUŻE 	1	DRZEW   
1704002929	2023	PRZ 		0.6	PRZ LUŹ	1	IP      
1704003054	2023			0.4		2	PODSZ   
1704003056	2023	PRZ 	DKĘP	0.6	PRZ UM 	1	DRZEW   
1704003056	2023			0.6		2	PODSZ   
1704003132	2023			0.5		2	PODSZ   
1704003132	2023					3	PRZES   
1704003132	2023	PEŁ 	PAS 	0.9	DUŻE   	1	DRZEW   
1704003134	2023			0.4		2	PODSZ   
1704003134	2023					3	PRZES   
1704003134	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704003043	2023		DKĘP	1.0		1	DRZEW   
1704003043	2023			0.3		2	PODSZ   
1704003043	2023					3	PRZES   
1704003045	2023	PRZ 	DKĘP	0.8	PRZ UM 	1	IP      
1704003045	2023	PRZ 	DKĘP	0.2	PRZ LUŹ	2	IIP     
1704003045	2023			0.5		3	PODSZ   
1704003047	2023			0.4		2	PODSZ   
1704003047	2023	PEŁ 	DKĘP	0.9	B DUŻE 	1	DRZEW   
1704003049	2023			0.6		2	PODSZ   
1704003049	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704003058	2023	PRZ 	GRP 	0.4	PRZ LUŹ	1	IP      
1704003140	2023			0.6		3	PODSZ   
1704003140	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704003140	2023			0.3		2	PODR    
1704003147	2023		DKĘP	1.0		1	DRZEW   
1704003147	2023			0.3		2	PODSZ   
1704003147	2023					3	PRZES   
1704003058	2023	PRZ 	JDN 	0.2	PRZ LUŹ	2	IIP     
1704002929	2023	PRZ 	DKĘP	0.2	PRZ UM 	2	IIP     
1704003058	2023		KĘP 	0.7		3	PODR    
1704003058	2023			0.6		4	PODSZ   
1704002929	2023			0.3		3	PODS    
1704003060	2023	LUŹ 	GRP 	0.9		1	IP      
1704003060	2023	PRZ 	GRP 	0.3	PRZ LUŹ	2	IIP     
1704003060	2023			0.1		3	NAL     
1704003060	2023			0.4		4	PODSZ   
1704002929	2023			0.8		4	PODSZ   
1704002931	2023	PEŁ 	DKĘP	0.9	B DUŻE 	1	DRZEW   
1704003062	2023	PEŁ 	KĘP 	1.1	B DUŻE 	1	DRZEW   
1704003062	2023			0.4		2	PODSZ   
1704003062	2023					3	PRZES   
1704003151	2023	PRZ 	GRP 	0.6	PRZ UM 	1	IP      
1704003151	2023	PRZ 	GRP 	0.2	PRZ LUŹ	2	IIP     
1704003151	2023			0.7		3	PODSZ   
1704002931	2023			0.1		2	PODSZ   
1704002931	2023					3	PRZES   
1704002933	2023	PEŁ 	DKĘP	1.0	DUŻE   	1	DRZEW   
1704003064	2023	LUŹ 	DKĘP	0.6		1	DRZEW   
1704003064	2023			0.1		2	NAL     
1704002933	2023			0.3		2	PODSZ   
1704002933	2023					3	PRZES   
1704003064	2023			0.8		3	PODSZ   
1704003067	2023	LUŹ 		0.6		1	IP      
1704003067	2023	PRZ 	JDN 	0.5	PRZ LUŹ	2	IIP     
1704003067	2023			0.1		3	NAL     
1704003067	2023			0.5		4	PODSZ   
1704003069	2023	LUŹ 	DKĘP	0.5		1	IP      
1704003069	2023	PRZ 	JDN 	0.3	PRZ LUŹ	2	IIP     
1704003069	2023			0.2		3	NAL     
1704003069	2023			0.4		4	PODSZ   
1704003071	2023	UM  	KĘP 	0.6	UM PRZ 	1	DRZEW   
1704003071	2023			0.4		2	PODSZ   
1704003071	2023					3	PRZES   
1704003073	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704003073	2023			0.6		2	PODSZ   
1704002937	2023	PRZ 	GRP 	0.7	PRZ UM 	1	IP      
1704003075	2023	PRZ 	KĘP 	0.7	PRZ UM 	1	DRZEW   
1704003075	2023			0.8		2	PODSZ   
1704003077	2023	PRZ 	GRP 	0.5	PRZ LUŹ	1	IP      
1704003077	2023	PRZ 	GRP 	0.2	PRZ LUŹ	2	IIP     
1704003077	2023		KĘP 	0.5		3	PODR    
1704002937	2023	PRZ 	DKĘP	0.3	PRZ LUŹ	2	IIP     
1704002937	2023			0.6		3	PODSZ   
1704002945	2023	PEŁ 	DKĘP	0.8	B DUŻE 	1	DRZEW   
1704002945	2023			0.4		2	PODSZ   
1704002945	2023					3	PRZES   
1704002952	2023	PEŁ 	DKĘP	0.9	B DUŻE 	1	DRZEW   
1704003077	2023			0.1		4	NAL     
1704003077	2023			0.6		5	PODSZ   
1704002952	2023			0.7		2	PODSZ   
1704002952	2023					3	PRZES   
1704002954	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704003079	2023	UM  	KĘP 	0.7	UM PRZ 	1	DRZEW   
1704003079	2023			0.4		2	PODSZ   
1704003081	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704003081	2023			0.8		2	PODSZ   
1704002954	2023			0.9		2	PODSZ   
1704002956	2023	PEŁ 	KĘP 	1.1	B DUŻE 	1	DRZEW   
1704002956	2023			0.8		2	PODSZ   
1704003083	2023	PRZ 	GRP 	1.0	PRZ UM 	1	DRZEW   
1704003083	2023			0.1		2	NAL     
1704003083	2023			0.9		3	PODSZ   
1704002959	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704003085	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704003085	2023			0.2		2	NAL     
1704003085	2023			0.7		3	PODSZ   
1704002959	2023			0.2		2	PODR    
1704002959	2023			0.6		3	PODSZ   
1704002965	2023	PEŁ 	DKĘP	1.0	B DUŻE 	1	DRZEW   
1704003090	2023	PRZ 	DKĘP	0.8	PRZ UM 	1	DRZEW   
1704003090	2023			0.3		2	NAL     
1704003090	2023			0.8		3	PODSZ   
1704003092	2023			0.6		2	PODSZ   
1704003092	2023	UM  	KĘP 	0.8	UM PRZ 	1	DRZEW   
1704002965	2023			0.2		2	PODSZ   
1704002967	2023	PEŁ 	KĘP 	0.9	B DUŻE 	1	DRZEW   
1704003094	2023	PEŁ 	KĘP 	0.9	B DUŻE 	1	DRZEW   
1704003094	2023			0.6		2	PODSZ   
1704003096	2023	LUŹ 	GRP 	0.8		1	DRZEW   
1704003096	2023			0.3		2	PODR    
1704003096	2023			0.8		3	PODSZ   
1704003098	2023	UM  	KĘP 	0.6	UM PRZ 	1	DRZEW   
1704003098	2023			0.2		2	NAL     
1704002967	2023			0.3		2	PODSZ   
1704002967	2023					3	PRZES   
1704002970	2023	PRZ 	GRP 	0.9	PRZ LUŹ	1	IP      
1704003098	2023			0.9		3	PODSZ   
1704003204	2023	UM  	GRP 	0.6	UM PRZ 	1	DRZEW   
1704003204	2023			0.6		2	PODSZ   
1704002970	2023	PRZ 	JDN 	0.5	PRZ UM 	2	IIP     
1704003153	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704003153	2023			0.5		2	PODSZ   
1704003157	2023			0.3		2	PODSZ   
1704003157	2023					3	PRZES   
1704003157	2023	UM  	DKĘP	1.0	UM DUŻE	1	DRZEW   
1704002970	2023			0.1		3	NAL     
1704002970	2023			0.2		4	PODSZ   
1704003207	2023			0.4		2	PODSZ   
1704003207	2023	UM  	DKĘP	1.0	UM DUŻE	1	DRZEW   
1704002972	2023	PEŁ 	DKĘP	1.0	B DUŻE 	1	DRZEW   
1704003209	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704003161	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704003161	2023			0.3		2	PODSZ   
1704003161	2023					3	PRZES   
1704003209	2023			0.3		2	PODR    
1704003209	2023			0.5		3	PODSZ   
1704003164	2023	PRZ 	PAS 	0.8	PRZ UM 	1	DRZEW   
1704003164	2023			0.7		2	PODSZ   
1704002972	2023			0.9		2	PODSZ   
1704002972	2023					3	PRZES   
1704003166	2023	PRZ 	DKĘP	0.6	PRZ UM 	1	DRZEW   
1704003166	2023			0.8		2	PODSZ   
1704003211	2023			0.7		2	PODSZ   
1704003211	2023	PEŁ 	KĘP 	0.9	B DUŻE 	1	DRZEW   
1704003100	2023					3	PRZES   
1704003100	2023			0.3		2	PODSZ   
1704003168	2023	PRZ 	GRP 	0.7	PRZ LUŹ	1	IP      
1704003168	2023	PRZ 	GRP 	0.5	PRZ UM 	2	IIP     
1704003213	2023	PEŁ 	KĘP 	0.9	B DUŻE 	1	DRZEW   
1704003213	2023					2	PRZES   
1704003168	2023			0.4		3	PODSZ   
1704002975	2023	LUŹ 	GRP 	0.3		1	IP      
1704003170	2023			0.4		3	PODSZ   
1704003170	2023	PRZ 		0.3	PRZ LUŹ	2	IIP     
1704003170	2023	PRZ 	DKĘP	0.8	PRZ UM 	1	IP      
1704003172	2023	UM  	DKĘP	0.8	UM PRZ 	1	IP      
1704003172	2023	PRZ 		0.2	PRZ LUŹ	2	IIP     
1704003172	2023			0.3		3	PODSZ   
1704003174	2023	PEŁ 	KĘP 	0.7	B DUŻE 	1	DRZEW   
1704003215	2023	LUŹ 	GRP 	0.5		1	DRZEW   
1704003215	2023			0.7		2	PODSZ   
1704003100	2023	PEŁ 	KĘP 	1.0	B DUŻE 	1	DRZEW   
1704003102	2023			0.6		2	PODSZ   
1704003102	2023	UM  	KĘP 	0.7	UM PRZ 	1	DRZEW   
1704003104	2023	UM  	KĘP 	0.8	UM DUŻE	1	DRZEW   
1704003104	2023			0.4		2	PODSZ   
1704003104	2023					3	PRZES   
1704003108	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704003108	2023			0.2		2	NAL     
1704003108	2023			0.8		3	PODSZ   
1704003112	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704003112	2023			0.2		2	PODR    
1704003112	2023			0.1		3	NAL     
1704003112	2023			0.5		4	PODSZ   
1704003115	2023		KĘP 	0.9		1	DRZEW   
1704003115	2023			0.3		2	PODSZ   
1704003115	2023					3	PRZES   
1704003174	2023			0.7		2	PODSZ   
1704003174	2023					3	PRZES   
1704003176	2023	PRZ 	KĘP 	0.8	PRZ UM 	1	DRZEW   
1704003176	2023			0.7		2	PODSZ   
1704003178	2023	PEŁ 	DKĘP	1.0	DUŻE   	1	DRZEW   
1704003178	2023			0.4		2	PODSZ   
1704003178	2023					3	PRZES   
1704003180	2023	PRZ 	GRP 	0.6	PRZ LUŹ	1	IP      
1704003180	2023	PRZ 	GRP 	0.3	PRZ LUŹ	2	IIP     
1704003180	2023			0.3		3	PODR    
1704003180	2023			0.1		4	NAL     
1704003180	2023			0.7		5	PODSZ   
1704003182	2023	PRZ 	GRP 	0.7	PRZ LUŹ	1	IP      
1704003182	2023	PRZ 	JDN 	0.3	PRZ LUŹ	2	IIP     
1704003182	2023			0.6		3	PODSZ   
1704003217	2023	PRZ 	DKĘP	0.8	PRZ UM 	1	DRZEW   
1704003217	2023			0.8		2	PODSZ   
1704003219	2023			0.6		2	PODSZ   
1704003219	2023	PEŁ 	GRP 	0.9	B DUŻE 	1	DRZEW   
1704003221	2023	UM  	KĘP 	0.7	UM PRZ 	1	DRZEW   
1704003221	2023			0.6		2	PODSZ   
1704003223	2023	UM  		1.0	UM DUŻE	1	DRZEW   
1704003223	2023			0.7		2	PODSZ   
1704003225	2023	UM  	DKĘP	0.7	UM DUŻE	1	DRZEW   
1704003225	2023			0.6		2	PODSZ   
1704003227	2023	PEŁ 	KĘP 	1.0	B DUŻE 	1	DRZEW   
1704003227	2023			0.7		2	PODSZ   
1704003227	2023					3	PRZES   
1704003230	2023	UM  	KĘP 	0.8	UM DUŻE	1	DRZEW   
1704003230	2023			0.7		2	PODSZ   
1704003234	2023			0.6		2	PODSZ   
1704003234	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704003236	2023	PRZ 		0.4	PRZ UM 	1	IP      
1704003236	2023	PRZ 	GRP 	0.5	PRZ UM 	2	IIP     
1704003236	2023			0.4		3	PODSZ   
1704003119	2023	LUŹ 	GRP 	0.3		1	DRZEW   
1704003119	2023			0.3		2	PODSZ   
1704003119	2023					3	PRZES   
1704003119	2023			0.3		4	PODR    
1704003121	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704003121	2023			0.2		2	PODR    
1704003121	2023			0.7		3	PODSZ   
1704003123	2023	PRZ 		0.8	PRZ UM 	1	IP      
1704003123	2023	PRZ 		0.4	PRZ LUŹ	2	IIP     
1704003123	2023			0.8		3	PODSZ   
1704003185	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704003185	2023			0.7		2	PODSZ   
1704003187	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704003187	2023			0.9		2	PODSZ   
1704003190	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704003190	2023			0.9		2	PODSZ   
1704003192	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704003192	2023			0.3		2	PODRII  
1704003192	2023			0.3		3	PODS    
1704003192	2023			0.6		4	PODSZ   
1704003194	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704003194	2023			0.9		2	PODSZ   
1704003198	2023	UM  	DKĘP	0.6	UM PRZ 	1	DRZEW   
1704003198	2023			0.7		2	PODSZ   
1704003200	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704003200	2023			0.7		2	PODSZ   
1704003238	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704003238	2023			0.5		2	PODRII  
1704003238	2023			0.3		3	PODSZ   
1704003240	2023	UM  	KĘP 	0.6	UM PRZ 	1	DRZEW   
1704003240	2023			0.8		2	PODSZ   
1704003242	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704003242	2023			0.7		2	PODSZ   
1704003245	2023			0.7		2	PODSZ   
1704003245	2023	PEŁ 	GRP 	0.8	B DUŻE 	1	DRZEW   
1704003247	2023	PEŁ 	KĘP 	1.0	B DUŻE 	1	DRZEW   
1704003247	2023			0.3		2	PODSZ   
1704003247	2023					3	PRZES   
1704003251	2023			0.9		1	PODSZ   
1704003251	2023					2	PRZES   
1704003257	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704003257	2023					2	PRZES   
1704002975	2023	PRZ 		0.1	PRZ UM 	2	IIP     
1704003259	2023			0.8		2	PODSZ   
1704003259	2023	UM  	KĘP 	0.9	UM PRZ 	1	DRZEW   
1704002975	2023			0.3		3	PODR    
1704002975	2023			0.2		4	NAL     
1704002975	2023			0.4		5	PODS    
1704003261	2023	UM  	KĘP 	0.6	UM PRZ 	1	DRZEW   
1704002975	2023			0.5		6	PODSZ   
1704003261	2023			0.8		2	PODSZ   
1704003426	2023			0.3		2	PODSZ   
1704003263	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704003263	2023			0.8		2	PODSZ   
1704003266	2023			0.2		2	PODSZ   
1704003266	2023	PEŁ 	RZĘD	0.8	B DUŻE 	1	DRZEW   
1704003268	2023	PEŁ 	KĘP 	1.2	DUŻE   	1	DRZEW   
1704003268	2023			0.7		2	PODSZ   
1704003268	2023					3	PRZES   
1704003270	2023	UM  	DKĘP	0.7	UM DUŻE	1	DRZEW   
1704003270	2023			0.8		2	PODSZ   
1704003272	2023	PEŁ 	KĘP 	0.8	B DUŻE 	1	DRZEW   
1704003272	2023			0.1		2	PODSZ   
1704003272	2023					3	PRZES   
1704003274	2023	UM  	KĘP 	0.7	UM PRZ 	1	DRZEW   
1704003274	2023			0.8		2	PODSZ   
1704003501	2023			0.1		2	PODSZ   
1704003501	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704003506	2023	PEŁ 	KĘP 	0.9	B DUŻE 	1	DRZEW   
1704003506	2023			0.2		2	PODSZ   
1704003506	2023					3	PRZES   
1704003508	2023	PEŁ 	KĘP 	0.8	B DUŻE 	1	DRZEW   
1704003508	2023			0.1		2	PODSZ   
1704003512	2023	UM  		0.6	UM DUŻE	1	DRZEW   
1704003512	2023			0.2		2	PODSZ   
1704003514	2023			0.1		2	PODSZ   
1704003514	2023	PEŁ 	KĘP 	0.9	B DUŻE 	1	DRZEW   
1704003522	2023	PEŁ 	KĘP 	1.0	B DUŻE 	1	DRZEW   
1704003522	2023			0.2		2	PODSZ   
1704003522	2023					3	PRZES   
1704003526	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704003526	2023			0.4		2	PODR    
1704003526	2023			0.4		3	PODSZ   
1704003534	2023			0.2		2	PODSZ   
1704003534	2023	UM  	RZĘD	1.0	UM DUŻE	1	DRZEW   
1704003536	2023	UM  	KĘP 	0.9	UM DUŻE	1	DRZEW   
1704003536	2023			0.3		2	PODSZ   
1704003536	2023					3	PRZES   
1704003543	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704003543	2023			0.1		2	PODR    
1704003543	2023			0.3		3	PODSZ   
1704003546	2023	UM  	DKĘP	1.0	UM DUŻE	1	DRZEW   
1704003546	2023			0.2		2	PODSZ   
1704003546	2023					3	PRZES   
1704003552	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704003552	2023			0.9		2	PODSZ   
1704003554	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704003554	2023			0.6		2	PODSZ   
1704003554	2023					3	PRZES   
1704003556	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704003556	2023			0.9		2	PODSZ   
1704003558	2023			0.4		2	PODSZ   
1704003558	2023	UM  	PAS 	0.7	UM DUŻE	1	DRZEW   
1704003560	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704003560	2023			0.5		2	PODSZ   
1704003563	2023			0.1		2	PODSZ   
1704003563	2023	UM  	PAS 	0.7	UM DUŻE	1	DRZEW   
1704003569	2023			0.6		2	PODSZ   
1704003569	2023					3	PRZES   
1704003569	2023	UM  	KĘP 	0.7	UM DUŻE	1	DRZEW   
1704003276	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704003276	2023			0.7		2	PODSZ   
1704003279	2023	UM  	GRP 	0.6	UM PRZ 	1	IP      
1704003279	2023	LUŹ 		0.3		2	IIP     
1704003279	2023			0.6		3	PODSZ   
1704003281	2023	UM  	GRP 	0.6	UM PRZ 	1	DRZEW   
1704003281	2023			0.6		2	PODSZ   
1704003283	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704003283	2023			0.8		2	PODSZ   
1704003285	2023	PEŁ 	DKĘP	0.9	B DUŻE 	1	DRZEW   
1704003285	2023			0.5		2	PODSZ   
1704003285	2023					3	PRZES   
1704003287	2023	UM  	GRP 	0.6	UM PRZ 	1	DRZEW   
1704003287	2023			0.4		2	PODSZ   
1704003289	2023	UM  	DKĘP	0.9	UM DUŻE	1	DRZEW   
1704003289	2023			0.4		2	PODSZ   
1704003294	2023	PRZ 		0.7	PRZ UM 	1	IP      
1704003294	2023	LUŹ 		0.2		2	IIP     
1704003294	2023			0.4		3	PODSZ   
1704003302	2023	UM  	KĘP 	0.8	UM DUŻE	1	DRZEW   
1704003302	2023			0.6		2	PODSZ   
1704003308	2023	PRZ 	DKĘP	0.6	PRZ UM 	1	DRZEW   
1704003308	2023			0.8		2	PODSZ   
1704003311	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704003311	2023			0.9		2	PODSZ   
1704003313	2023	PEŁ 	KĘP 	0.8	B DUŻE 	1	DRZEW   
1704003313	2023			0.8		2	PODSZ   
1704003313	2023					3	PRZES   
1704003315	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704003315	2023			0.5		2	PODSZ   
1704003317	2023	PEŁ 	KĘP 	0.8	B DUŻE 	1	DRZEW   
1704003317	2023			0.3		2	PODSZ   
1704003319	2023	UM  	KĘP 	0.6	UM PRZ 	1	DRZEW   
1704003319	2023			0.8		2	PODSZ   
1704003321	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704003321	2023			0.8		2	PODSZ   
1704003323	2023	UM  	KĘP 	0.7	UM PRZ 	1	DRZEW   
1704003323	2023			0.4		2	PODSZ   
1704003323	2023					3	PRZES   
1704003325	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704003325	2023			0.5		2	PODSZ   
1704003327	2023	UM  	KĘP 	1.1	UM DUŻE	1	DRZEW   
1704003327	2023			0.9		2	PODSZ   
1704003327	2023					3	PRZES   
1704003329	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704003329	2023			0.4		2	PODSZ   
1704003331	2023	UM  	DKĘP	0.9	UM PRZ 	1	DRZEW   
1704003331	2023			0.6		2	PODSZ   
1704003333	2023	PRZ 		0.4	PRZ LUŹ	1	DRZEW   
1704003333	2023			0.6		2	PODR    
1704003333	2023			0.6		3	PODSZ   
1704003336	2023	UM  	KĘP 	0.8	UM PRZ 	1	DRZEW   
1704003336	2023			0.7		2	PODSZ   
1704003351	2023	PRZ 	KĘP 	0.7	PRZ UM 	1	DRZEW   
1704003351	2023			0.4		2	PODRII  
1704003351	2023			0.6		3	PODSZ   
1704003353	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704003353	2023			0.5		2	PODRII  
1704003353	2023			0.4		3	PODSZ   
1704003355	2023	UM  	DKĘP	1.0	UM PRZ 	1	DRZEW   
1704003355	2023			0.2		2	PODSZ   
1704003355	2023					3	PRZES   
1704003357	2023	UM  	KĘP 	0.7	UM PRZ 	1	DRZEW   
1704003357	2023			0.9		2	PODSZ   
1704003366	2023	LUŹ 	GRP 	0.7		1	DRZEW   
1704003366	2023			0.4		2	PODRII  
1704003366	2023			0.4		3	PODSZ   
1704003368	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704003368	2023			0.3		2	PODR    
1704003368	2023			0.3		3	PODRII  
1704003368	2023			0.6		4	PODSZ   
1704003370	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	DRZEW   
1704003370	2023			0.5		2	PODRII  
1704003370	2023			0.4		3	PODSZ   
1704003373	2023	UM  	GRP 	0.6	UM PRZ 	1	DRZEW   
1704003373	2023			0.7		2	PODS    
1704003373	2023			0.7		3	PODSZ   
1704003375	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704003375	2023			0.8		2	PODSZ   
1704003377	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704003377	2023			0.4		2	PODRII  
1704003377	2023			0.5		3	PODSZ   
1704003379	2023	PRZ 	GRP 	0.3	PRZ UM 	1	IP      
1704003379	2023	PRZ 		0.2	PRZ UM 	2	IIP     
1704003379	2023			0.3		3	PODR    
1704003379	2023			0.3		4	PODSZ   
1704003381	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704003381	2023			0.7		2	PODSZ   
1704003383	2023	UM  	GRP 	0.9	UM DUŻE	1	DRZEW   
1704003383	2023			0.8		2	PODSZ   
1704003388	2023	LUŹ 		0.3		1	DRZEW   
1704003388	2023			0.6		2	PODR    
1704003388	2023			0.4		3	PODSZ   
1704003390	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704003390	2023			0.7		2	PODSZ   
1704003392	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704003392	2023			0.3		2	PODS    
1704003392	2023			0.7		3	PODSZ   
1704003394	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704003394	2023			0.8		2	PODSZ   
1704003396	2023			0.4		2	PODSZ   
1704003396	2023	UM  	GRP 	0.7	UM DUŻE	1	DRZEW   
1704003398	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704003398	2023			0.8		2	PODSZ   
1704003400	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704003400	2023			0.6		2	PODSZ   
1704003402	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704003402	2023			0.6		2	PODSZ   
1704003404	2023	UM  		0.6	UM DUŻE	1	DRZEW   
1704003404	2023			0.4		2	PODSZ   
1704003407	2023			0.6		2	PODSZ   
1704003407	2023					3	PRZES   
1704003407	2023	PEŁ 	KĘP 	1.0	B DUŻE 	1	DRZEW   
1704003413	2023			0.3		2	PODSZ   
1704003413	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704003415	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704003415	2023			0.6		2	PODSZ   
1704003419	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704003419	2023			0.1		2	PODSZ   
1704003422	2023	UM  	DKĘP	0.6	UM PRZ 	1	DRZEW   
1704003422	2023			0.5		2	PODSZ   
1704003422	2023					3	PRZES   
1704003424	2023	UM  	DKĘP	0.6	UM PRZ 	1	DRZEW   
1704003424	2023			0.4		2	PODSZ   
1704003424	2023					3	PRZES   
1704003571	2023			0.1		2	PODSZ   
1704003571	2023	UM  	KĘP 	0.8	UM DUŻE	1	DRZEW   
1704003573	2023	PEŁ 	KĘP 	0.8	B DUŻE 	1	DRZEW   
1704003573	2023			0.1		2	PODSZ   
1704003579	2023			0.1		2	PODSZ   
1704003579	2023					3	PRZES   
1704003579	2023	PEŁ 	PAS 	0.9	B DUŻE 	1	DRZEW   
1704003584	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704003584	2023			0.2		2	PODR    
1704003584	2023			0.4		3	PODSZ   
1704003586	2023	UM  		0.7	UM DUŻE	1	DRZEW   
1704003586	2023			0.3		2	PODR    
1704003586	2023			0.1		3	PODSZ   
1704003589	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704003589	2023			0.4		2	PODR    
1704003589	2023			0.2		3	NAL     
1704003589	2023			0.3		4	PODSZ   
1704003591	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704003591	2023			0.4		2	PODR    
1704003591	2023			0.4		3	NAL     
1704003591	2023			0.4		4	PODSZ   
1704003593	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704003593	2023			0.6		2	PODR    
1704003593	2023			0.3		3	PODSZ   
1704003595	2023	UM  		0.5	UM PRZ 	1	DRZEW   
1704003595	2023			0.1		2	PODR    
1704003595	2023			0.3		3	NAL     
1704003595	2023			0.2		4	PODSZ   
1704003604	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704003604	2023			0.7		2	PODR    
1704003604	2023			0.2		3	PODSZ   
1704003608	2023		DKĘP	1.0		1	DRZEW   
1704003608	2023					2	PRZES   
